mode,load,0_inception_v3-16,1_inception_v3-16
mig,0.1,164.87052925882273,166.21456280677324
mig,0.2,341.4754081726659,325.9571806194583
mig,0.3,520.7809110093372,497.00999862308606
mig,0.4,652.6583824614016,668.6022168399365
mig,0.5,821.0912497224635,795.9365648447081
mig,0.6,982.6805027660531,1008.5429730254943
mig,0.7,1133.5230309299254,1172.4462011110618
mig,0.8,1291.6064883678318,1310.5455237368776
mig,0.9,1527.6290286015549,1449.515784894583
mig,1.0,1693.2436706870874,1449.7094708923169
