mode,load,0_efficientnet_b6-32,1_inception_v3-16,2_resnet50-2
mps-uncap,0.6,0.029802322387695312,0.029802322387695312,8.947134017944336
mig,0.6,42.38700866699219,7.413744926452637,2.1702051162719727
mps-uncap,0.7,0.028848648071289062,3.3538341522216797,72.99244403839111
mig,0.7,69.24033164978027,13.13328742980957,3.757596015930176
mps-uncap,0.8,1.4545917510986328,13.114213943481445,2581.8870067596436
mig,0.8,117.6297664642334,20.64692974090576,5.900263786315918
mps-uncap,0.9,8.610725402832031,33.743858337402344,8378.708124160767
mig,0.9,181.98752403259277,46.95749282836914,13.340234756469727
mps-uncap,1.0,26.15499496459961,195.55151462554932,13960.915327072144
mig,1.0,701.5528678894043,270.7139253616333,81.46035671234131
mps-uncap,1.1,28.389453887939453,871.8957901000977,20692.555904388428
mig,1.1,7637.134432792664,3799.86310005188,4260.536193847656
mps-uncap,1.2,37.760257720947266,9825.466632843018,25275.967717170715
mig,1.2,5615.122079849243,7647.902011871338,7193.887233734131
mps-uncap,1.3,71.56109809875488,14616.156816482544,26061.82372570038
mig,1.3,9696.6313123703,9949.750185012817,10868.13497543335
