mode,load,0_efficientnet_b6-32,1_inception_v3-16,2_resnet50-2
mps-uncap,0.6,51.581621170043945,14.760255813598633,15.786886215209961
mig,0.6,122.9095458984375,24.891257286071777,7.206320762634277
mps-uncap,0.7,52.552223205566406,18.682241439819336,79.12719249725342
mig,0.7,149.34349060058594,30.462026596069336,8.783817291259766
mps-uncap,0.8,53.66992950439453,30.640244483947754,2588.7773036956787
mig,0.8,197.73411750793457,37.937045097351074,10.864973068237305
mps-uncap,0.9,59.02409553527832,49.892544746398926,8384.709358215332
mig,0.9,262.68935203552246,64.34917449951172,18.273591995239258
mps-uncap,1.0,76.92265510559082,212.17656135559082,13966.103553771973
mig,1.0,782.3755741119385,287.97781467437744,86.40933036804199
mps-uncap,1.1,77.53229141235352,890.2778625488281,20697.816848754883
mig,1.1,7717.881083488464,3817.1257972717285,4265.84267616272
mps-uncap,1.2,86.32421493530273,9839.004278182983,25286.423921585083
mig,1.2,5695.77944278717,7664.886236190796,7198.880434036255
mps-uncap,1.3,122.00546264648438,14628.893375396729,26069.414258003235
mig,1.3,9777.257800102234,9966.896295547485,10873.226881027222
