mode,load,0_densenet121-32,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.6,0.014066696166992188,0.014543533325195312,0.015735626220703125
mig,0.6,0.013589859008789062,0.01430511474609375,0.014781951904296875
mps-uncap,0.7,0.014781951904296875,0.014543533325195312,0.015020370483398438
mig,0.7,0.013589859008789062,0.015020370483398438,0.0171661376953125
mps-uncap,0.8,0.013589859008789062,0.015497207641601562,0.016450881958007812
mig,0.8,0.014066696166992188,0.014781951904296875,0.01811981201171875
mps-uncap,0.9,0.014066696166992188,0.041484832763671875,0.015020370483398438
mig,0.9,0.014066696166992188,0.014781951904296875,0.017881393432617188
mps-uncap,1.0,0.014543533325195312,0.049114227294921875,0.014781951904296875
mig,1.0,0.014543533325195312,0.014543533325195312,0.018358230590820312
mps-uncap,1.1,0.014781951904296875,0.019788742065429688,0.015974044799804688
mig,1.1,0.04267692565917969,0.015020370483398438,0.022411346435546875
mps-uncap,1.2,0.019788742065429688,0.0476837158203125,0.01430511474609375
mig,1.2,0.02002716064453125,0.015974044799804688,0.024318695068359375
mps-uncap,1.3,0.04220008850097656,0.033855438232421875,0.01430511474609375
mig,1.3,0.03886222839355469,0.018596649169921875,0.020265579223632812
