mode,load,0_densenet121-32,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.6,16.788959503173828,20.35665512084961,38.346052169799805
mig,0.6,31.59642219543457,19.956111907958984,131.71935081481934
mps-uncap,0.7,16.74938201904297,20.354747772216797,38.59305381774902
mig,0.7,31.60881996154785,20.547151565551758,131.7307949066162
mps-uncap,0.8,18.73326301574707,21.986007690429688,40.868520736694336
mig,0.8,31.493186950683594,20.436763763427734,131.70719146728516
mps-uncap,0.9,18.712520599365234,66.52641296386719,42.65880584716797
mig,0.9,31.61334991455078,20.24102210998535,131.81662559509277
mps-uncap,1.0,18.57781410217285,66.41411781311035,41.49293899536133
mig,1.0,31.676530838012695,20.31540870666504,132.0335865020752
mps-uncap,1.1,18.686771392822266,31.320810317993164,41.211843490600586
mig,1.1,36.19861602783203,20.606279373168945,136.87658309936523
mps-uncap,1.2,23.165225982666016,57.74688720703125,58.21728706359863
mig,1.2,31.918048858642578,20.64800262451172,132.84611701965332
mps-uncap,1.3,49.398183822631836,62.58535385131836,58.90822410583496
mig,1.3,32.71198272705078,20.958662033081055,132.00092315673828
