mode,load,0_densenet121-32,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.6,16.704320907592773,20.29109001159668,38.3143424987793
mig,0.6,31.40091896057129,19.892215728759766,131.69217109680176
mps-uncap,0.7,16.7238712310791,20.163774490356445,38.5739803314209
mig,0.7,31.267166137695312,20.453929901123047,131.71148300170898
mps-uncap,0.8,16.764163970947266,20.008563995361328,40.841102600097656
mig,0.8,31.383037567138672,20.3096866607666,131.67929649353027
mps-uncap,0.9,18.59450340270996,20.2023983001709,42.63925552368164
mig,0.9,31.397581100463867,20.12038230895996,131.52360916137695
mps-uncap,1.0,18.475770950317383,20.285844802856445,41.473388671875
mig,1.0,31.39781951904297,20.14780044555664,131.84094429016113
mps-uncap,1.1,18.663644790649414,20.385265350341797,41.1837100982666
mig,1.1,31.38566017150879,20.28036117553711,131.78277015686035
mps-uncap,1.2,18.774747848510742,20.53523063659668,58.03799629211426
mig,1.2,31.3720703125,20.324230194091797,131.9108009338379
mps-uncap,1.3,18.80359649658203,21.08144760131836,58.890342712402344
mig,1.3,31.470775604248047,20.058631896972656,131.84571266174316
