mode,load,0_densenet121-32,1_densenet201-4,2_efficientnet_b6-32
mps-uncap,0.6,66.75667762756346,145.46668529510498,90.52729606628418
mig,0.6,106.07066154479982,63.11488151550293,465.95838069915783
mps-uncap,0.7,84.82573032379152,405.1975727081299,100.1535415649414
mig,0.7,143.88210773468052,78.98521423339844,523.3278751373291
mps-uncap,0.8,126.1667013168335,6611.483526229858,114.54405784606935
mig,0.8,174.0854263305664,120.82524299621583,895.6663846969604
mps-uncap,0.9,163.0692481994629,19877.711081504825,125.73611736297607
mig,0.9,318.589448928833,214.04483318328857,1110.4530334472659
mps-uncap,1.0,279.8227787017822,26470.732021331787,140.59507846832278
mig,1.0,816.3340091705322,1136.8327140808105,4598.983860015869
mps-uncap,1.1,475.44569969177246,32653.072357177734,122.02866077423097
mig,1.1,6278.792977333069,6266.619443893433,6199.833154678346
mps-uncap,1.2,9717.627763748169,41648.01323413849,174.71599578857422
mig,1.2,12465.710639953613,12578.595495223999,12775.032782554626
mps-uncap,1.3,11348.942995071411,49505.72109222412,185.46068668365479
mig,1.3,14629.001617431642,16482.78665542603,18764.64285850525
