mode,load,0_densenet121-32,1_mobilenet_v2-32,2_mobilenet_v3_small-8,3_squeezenet1_0-8
mps-uncap,1.0,782.0756459810459,2343.1123226016052,856.8613472083485,1152.4964424123075
