mode,load,0_resnet101-4,1_resnet34-8,2_vgg11-32
mps-uncap,0.8,35.47205924987794,24.275503158569315,16.102967262268066
mps-uncap,0.9,36.60771846771241,24.749345779418945,15.142164230346676
mps-uncap,1.0,40.470380783081055,22.602703571319577,14.950637817382814
mps-uncap,0.5,30.960276126861572,21.416659355163567,16.37597084045411
mps-uncap,0.6,32.51325607299805,23.23169231414795,16.32078170776367
mps-uncap,0.7,35.1029109954834,24.049878120422363,16.170740127563477
mps-uncap,0.1,29.178123474121048,19.80328559875489,20.13086080551147
mps-uncap,0.2,28.627412319183343,15.308661460876463,16.310024261474606
mps-uncap,0.3,27.055561542510986,17.596633434295654,16.07797622680664
mps-uncap,0.4,27.64868974685668,19.613499641418457,16.15762710571289
