mode,load,0_resnet101-4,1_resnet34-8,2_vgg11-32
mps-uncap,0.8,66.76244735717773,66.18998050689697,145.55850028991696
mps-uncap,0.9,109.61019992828369,200.0664234161377,1321.1052417755127
mps-uncap,1.0,1343.3882713317873,163.5170459747315,6319.100141525269
mps-uncap,0.5,28.9945125579834,20.702219009399418,33.867502212524414
mps-uncap,0.6,37.33077049255372,25.94876289367677,40.488386154174805
mps-uncap,0.7,48.21519851684571,35.81094741821289,66.42293930053711
mps-uncap,0.1,24.71466064453125,13.372421264648438,18.748807907104492
mps-uncap,0.2,27.239465713500977,13.006734848022463,19.669938087463382
mps-uncap,0.3,25.779128074645996,15.049123764038086,21.982479095458984
mps-uncap,0.4,25.597763061523438,16.425275802612305,26.175856590270996
