mode,load,0_resnet101-4,1_resnet34-8,2_vgg11-32
mps-uncap,0.8,31.21471405029297,20.737910270690918,14.096307754516602
mps-uncap,0.9,33.069491386413574,22.696304321289062,14.140605926513674
mps-uncap,1.0,39.533376693725586,19.466280937194824,14.188361167907715
mps-uncap,0.5,25.50647258758545,16.00360870361328,14.25166130065918
mps-uncap,0.6,26.861000061035156,17.557573318481445,14.115333557128906
mps-uncap,0.7,29.248476028442383,19.467949867248535,13.960123062133789
mps-uncap,0.1,23.10731410980225,12.64810562133789,17.9154634475708
mps-uncap,0.2,23.692893981933594,11.65909767150879,14.582991600036621
mps-uncap,0.3,23.6666202545166,13.929986953735352,14.40877914428711
mps-uncap,0.4,23.02384376525879,14.71695899963379,14.509439468383789
