mode,load,0_resnet101-4,1_resnet34-8,2_vgg11-32
mps-uncap,0.8,169.39902305603027,134.97114181518555,285.15076637268066
mps-uncap,0.9,197.35407829284668,442.65055656433105,1525.6998538970947
mps-uncap,1.0,1640.8638954162598,286.9887351989746,6947.6447105407715
mps-uncap,0.5,73.66085052490234,45.89390754699707,90.85965156555176
mps-uncap,0.6,92.50545501708984,69.54240798950195,139.5549774169922
mps-uncap,0.7,121.42705917358398,83.28819274902344,169.54827308654785
mps-uncap,0.1,20.22528648376465,9.614229202270508,21.109342575073242
mps-uncap,0.2,48.837900161743164,18.263816833496094,33.26416015625
mps-uncap,0.3,26.737689971923828,25.511741638183594,32.53507614135742
mps-uncap,0.4,26.74245834350586,33.02788734436035,44.19255256652832
