mode,load,0_densenet121-32,1_efficientnet_b6-16,2_mobilenet_v3_large-16
mps-uncap,0.8,15.405893325805664,19.510746002197266,2.799510955810547
mps-uncap,0.9,15.400171279907227,19.512414932250977,2.8238296508789062
mps-uncap,1.0,15.387773513793945,19.773483276367188,2.802133560180664
mps-uncap,0.5,15.307188034057617,19.49596405029297,2.7954578399658203
mps-uncap,0.6,15.337705612182617,19.48833465576172,2.826213836669922
mps-uncap,0.7,15.313863754272461,19.50550079345703,2.820253372192383
mps-uncap,0.1,15.418052673339844,19.515275955200195,2.811431884765625
mps-uncap,0.2,15.332937240600586,19.518613815307617,2.7980804443359375
mps-uncap,0.3,15.390872955322266,19.442081451416016,2.8188228607177734
mps-uncap,0.4,15.341758728027344,19.50693130493164,2.818584442138672
