mode,load,0_densenet121-32,1_efficientnet_b6-16,2_mobilenet_v3_large-16
mps-uncap,0.8,204.67877388000488,242.37561225891113,109.47799682617188
mps-uncap,0.9,490.77510833740234,418.43342781066895,362.90955543518066
mps-uncap,1.0,1624.4232654571533,1402.9467105865479,663.0697250366211
mps-uncap,0.5,90.4700756072998,75.70981979370117,22.956132888793945
mps-uncap,0.6,130.00941276550293,175.86255073547363,70.88661193847656
mps-uncap,0.7,214.94030952453613,236.48977279663086,50.25625228881836
mps-uncap,0.1,14.890909194946289,25.800228118896484,10.862350463867188
mps-uncap,0.2,26.802778244018555,27.985572814941406,13.671159744262695
mps-uncap,0.3,55.84716796875,45.86982727050781,15.356063842773438
mps-uncap,0.4,54.998159408569336,49.764394760131836,20.72429656982422
