mode,load,0_densenet121-32,1_efficientnet_b6-16,2_mobilenet_v3_large-16
mps-uncap,0.8,32.901954650878906,41.15653038024902,12.1856689453125
mps-uncap,0.9,35.199737548828125,40.023136138916016,12.845182418823244
mps-uncap,1.0,35.25991439819336,43.7227725982666,12.725114822387695
mps-uncap,0.5,30.544090270996094,36.19294166564941,9.295463562011719
mps-uncap,0.6,31.119394302368164,37.79759407043457,10.017824172973633
mps-uncap,0.7,32.923269271850586,39.04156684875488,10.515809059143066
mps-uncap,0.1,18.722963333129883,26.08780860900879,7.610654830932617
mps-uncap,0.2,25.20620822906494,30.961894989013672,7.784366607666016
mps-uncap,0.3,27.381134033203125,32.108521461486816,8.315229415893556
mps-uncap,0.4,28.436183929443366,33.75053405761719,8.928227424621582
