mode,load,0_densenet121-32,1_efficientnet_b6-16,2_mobilenet_v3_large-16
mps-uncap,0.8,235.48293113708496,282.85789489746094,120.20730972290039
mps-uncap,0.9,525.9513854980469,456.6166400909424,373.3024597167969
mps-uncap,1.0,1659.4693660736084,1445.5842971801758,671.0653305053711
mps-uncap,0.5,107.85317420959473,111.47856712341309,34.17801856994629
mps-uncap,0.6,153.15508842468262,217.0109748840332,82.26466178894043
mps-uncap,0.7,233.5362434387207,261.8408203125,58.35318565368652
mps-uncap,0.1,32.091617584228516,47.67322540283203,17.362117767333984
mps-uncap,0.2,52.321672439575195,49.529075622558594,20.14946937561035
mps-uncap,0.3,73.2576847076416,65.37008285522461,22.440671920776367
mps-uncap,0.4,72.2501277923584,76.87544822692871,25.59065818786621
