mode,load,0_densenet121-32,1_efficientnet_b6-16,2_mobilenet_v3_large-16
mps-uncap,0.8,119.4830322265625,159.92619037628177,71.1825942993161
mps-uncap,0.9,374.2148208618158,306.01717948913586,325.3441905975343
mps-uncap,1.0,1558.8374805450437,1281.089143753051,598.0680561065674
mps-uncap,0.5,54.63660717010486,56.41955375671385,16.911077499389638
mps-uncap,0.6,88.02288055419923,106.45580053329452,28.827738761901834
mps-uncap,0.7,109.02888298034668,153.94592046737688,25.905427932739304
mps-uncap,0.1,12.845726013183546,22.479953765869084,6.296195983886678
mps-uncap,0.2,15.60919284820556,19.549934864044225,7.621798515319827
mps-uncap,0.3,31.848478317260696,26.510250568389804,9.63327407836914
mps-uncap,0.4,32.99492835998535,38.679122924804844,12.953810691833496
