mode,load,0_densenet121-32,1_efficientnet_b6-16,2_mobilenet_v3_large-16
mps-uncap,0.8,15.428304672241211,19.57225799560547,2.815723419189453
mps-uncap,0.9,15.46025276184082,19.541263580322266,2.839326858520508
mps-uncap,1.0,15.415191650390625,20.580768585205078,2.8307437896728516
mps-uncap,0.5,15.33961296081543,19.52195167541504,2.813577651977539
mps-uncap,0.6,15.361785888671875,19.530534744262695,2.8464794158935547
mps-uncap,0.7,15.337944030761719,19.53864097595215,2.838134765625
mps-uncap,0.1,15.44332504272461,19.598722457885742,2.844572067260742
mps-uncap,0.2,15.389204025268555,19.534826278686523,2.8142929077148438
mps-uncap,0.3,15.432596206665039,19.46115493774414,2.833127975463867
mps-uncap,0.4,15.38991928100586,19.536256790161133,2.836942672729492
