mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,8.745789527893066,1.3620853424072266,2.748727798461914
mps-uncap,0.9,17.334580421447754,4.586338996887207,6.8236589431762695
mps-uncap,1.0,106.3239574432373,19.549846649169922,46.16105556488037
mps-uncap,0.5,0.04839897155761719,0.15687942504882812,0.04315376281738281
mps-uncap,0.6,0.05173683166503906,0.3190040588378906,0.04410743713378906
mps-uncap,0.7,0.9920597076416016,0.6680488586425781,1.1785030364990234
mps-uncap,0.1,0.06318092346191406,0.05030632019042969,0.04935264587402344
mps-uncap,0.2,0.06008148193359375,0.04792213439941406,0.04673004150390625
mps-uncap,0.3,0.05984306335449219,0.04744529724121094,0.04553794860839844
mps-uncap,0.4,0.05328655242919922,0.046253204345703125,0.04673004150390625
