mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,95.4747986793518,15.56849479675293,26.152753829956016
mps-uncap,0.9,143.75098943710313,47.93740749359128,57.93704986572249
mps-uncap,1.0,708.8471794128418,101.0333704948425,234.5978331565857
mps-uncap,0.5,30.687007904052763,13.716564178466763,9.616212844848631
mps-uncap,0.6,32.83546924591051,14.677000045776342,11.863813400268544
mps-uncap,0.7,56.10426902770967,13.342761993408203,20.69256782531739
mps-uncap,0.1,20.163888931274425,6.494960784912114,3.046364784240723
mps-uncap,0.2,24.89942312240594,9.897756576538116,3.95473480224609
mps-uncap,0.3,32.489609718322555,13.169488906860357,5.479097366333008
mps-uncap,0.4,28.363034725189202,14.353408813476562,7.473897933959962
