mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,138.58556747436523,31.0823917388916,39.68501091003418
mps-uncap,0.9,207.9629898071289,66.00117683410645,76.62272453308105
mps-uncap,1.0,789.6900177001953,137.10832595825195,271.67272567749023
mps-uncap,0.5,42.94180870056152,21.59428596496582,17.74430274963379
mps-uncap,0.6,56.32829666137695,30.585289001464844,19.749879837036133
mps-uncap,0.7,87.66365051269531,26.766061782836914,44.19112205505371
mps-uncap,0.1,25.443553924560547,14.741659164428711,4.245758056640625
mps-uncap,0.2,37.34564781188965,20.000457763671875,11.160850524902344
mps-uncap,0.3,60.12368202209473,24.032115936279297,10.061502456665039
mps-uncap,0.4,37.221431732177734,23.996353149414062,13.768672943115234
