mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,158.8890552520752,35.317182540893555,44.437408447265625
mps-uncap,0.9,218.39046478271484,68.5126781463623,81.36105537414551
mps-uncap,1.0,809.3783855438232,141.0684585571289,276.5376567840576
mps-uncap,0.5,53.39813232421875,25.482177734375,21.07548713684082
mps-uncap,0.6,68.64762306213379,33.89310836791992,24.447917938232422
mps-uncap,0.7,99.52664375305176,29.248476028442383,48.50316047668457
mps-uncap,0.1,50.318002700805664,20.19500732421875,8.566856384277344
mps-uncap,0.2,53.009986877441406,24.107933044433594,15.747785568237305
mps-uncap,0.3,72.74842262268066,26.487350463867188,13.427019119262695
mps-uncap,0.4,52.54030227661133,28.095722198486328,18.442869186401367
