mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,23.89812469482422,5.680322647094727,5.740642547607422
mps-uncap,0.9,22.40896224975586,5.776643753051758,5.943536758422852
mps-uncap,1.0,22.844791412353516,5.560159683227539,7.134199142456055
mps-uncap,0.5,22.963762283325195,6.836175918579102,5.517482757568359
mps-uncap,0.6,22.43351936340332,6.93202018737793,5.665063858032227
mps-uncap,0.7,23.157596588134766,6.395578384399414,5.836725234985352
mps-uncap,0.1,26.67379379272461,7.508039474487305,5.340337753295898
mps-uncap,0.2,27.053117752075195,7.585287094116211,5.210638046264648
mps-uncap,0.3,26.40986442565918,7.375955581665039,5.223751068115234
mps-uncap,0.4,26.337623596191406,7.283687591552734,5.527019500732422
