mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,21.499300003051758,4.048943519592285,4.886150360107422
mps-uncap,0.9,20.721912384033203,4.388284683227539,5.041956901550293
mps-uncap,1.0,21.46134376525879,4.547452926635742,5.164861679077148
mps-uncap,0.5,17.984485626220703,5.451440811157227,4.5455217361450195
mps-uncap,0.6,18.17867755889893,4.694223403930664,4.6370744705200195
mps-uncap,0.7,20.17683982849121,4.206705093383789,4.717588424682617
mps-uncap,0.1,25.830793380737305,6.726646423339845,3.842496871948242
mps-uncap,0.2,25.336146354675293,6.209611892700195,4.162836074829101
mps-uncap,0.3,22.851991653442383,6.252288818359375,4.2705535888671875
mps-uncap,0.4,18.093538284301758,6.225252151489258,4.4345855712890625
