mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,16.177654266357422,3.240227699279785,4.296541213989258
mps-uncap,0.9,18.890857696533203,3.6416053771972656,4.52423095703125
mps-uncap,1.0,20.322084426879883,3.9911270141601562,4.714727401733398
mps-uncap,0.5,14.287948608398438,3.997325897216797,3.7871599197387695
mps-uncap,0.6,13.641119003295898,3.853321075439453,3.8744211196899414
mps-uncap,0.7,14.269351959228516,3.293275833129883,4.003047943115234
mps-uncap,0.1,22.909164428710938,5.998134613037109,3.465414047241211
mps-uncap,0.2,17.44258403778076,5.767822265625,3.4732818603515625
mps-uncap,0.3,16.983985900878906,5.740165710449219,3.583192825317383
mps-uncap,0.4,15.824675559997559,4.447698593139648,3.7012100219726562
