mode,load,0_densenet161-4,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,9.443998336791992,2.251148223876953,3.2885074615478516
mps-uncap,0.9,9.609699249267578,2.2935867309570312,3.2880306243896484
mps-uncap,1.0,9.74273681640625,2.3200511932373047,3.284931182861328
mps-uncap,0.5,9.358406066894531,2.296924591064453,3.2799243927001953
mps-uncap,0.6,9.547710418701172,2.292156219482422,3.2820701599121094
mps-uncap,0.7,9.475231170654297,2.2978782653808594,3.2944679260253906
mps-uncap,0.1,9.450197219848633,2.3729801177978516,3.2923221588134766
mps-uncap,0.2,9.456396102905273,2.329587936401367,3.288745880126953
mps-uncap,0.3,9.4146728515625,2.3179054260253906,3.2830238342285156
mps-uncap,0.4,9.429693222045898,2.3109912872314453,3.297567367553711
