mode,load,0_vgg16-8,1_vgg16-8,2_vgg16-8,3_vgg16-8
mig,0.1,0.05996227264404297,0.06186962127685547,0.05936622619628906,0.0629425048828125
mig,0.2,0.05841255187988281,0.05626678466796875,0.0591278076171875,0.060558319091796875
mig,0.3,0.052928924560546875,0.054717063903808594,0.053763389587402344,0.0591278076171875
mig,0.4,0.05054473876953125,0.050067901611328125,0.0514984130859375,0.06008148193359375
mig,0.5,0.0711679458618164,0.058650970458984375,0.056743621826171875,0.05936622619628906
mig,0.6,2.180933952331543,4.346370697021484,5.972623825073242,8.196115493774414
mig,0.7,11.467933654785156,11.840105056762695,10.50567626953125,20.015478134155273
mig,0.8,16.837239265441895,20.133137702941895,19.582509994506836,34.9884033203125
mig,0.9,42.525291442871094,39.26646709442139,44.71111297607422,76.59602165222168
mig,1.0,904.8640727996826,103.27363014221191,234.2391014099121,754.0003061294556
