mode,load,0_vgg16-8,1_vgg16-8,2_vgg16-8,3_vgg16-8
mig,0.1,17.531156539916992,17.606496810913086,17.655134201049805,34.48367118835449
mig,0.2,17.522811889648438,17.604351043701172,17.633914947509766,34.48152542114258
mig,0.3,17.506122589111328,17.58122444152832,17.606496810913086,34.4545841217041
mig,0.4,17.506122589111328,17.587900161743164,17.61031150817871,34.45243835449219
mig,0.5,17.508506774902344,17.59505271911621,17.609119415283203,34.46054458618164
mig,0.6,17.5018310546875,17.58885383605957,17.561674118041992,34.46054458618164
mig,0.7,17.500877380371094,17.586946487426758,17.594337463378906,34.47294235229492
mig,0.8,17.50469207763672,17.581462860107422,17.612218856811523,34.45076942443848
mig,0.9,17.53973960876465,17.58885383605957,17.587661743164062,34.48796272277832
mig,1.0,17.562150955200195,17.621517181396484,17.602920532226562,34.714460372924805
