mode,load,0_vgg16-8,1_vgg16-8,2_vgg16-8,3_vgg16-8
mig,0.1,33.58407974243163,34.268808364868164,30.302050113677975,63.55784177780151
mig,0.2,46.21524810791016,35.999774932861314,36.668114662170375,73.95564317703241
mig,0.3,54.81982231140139,47.194190025329476,45.59577703475955,90.7170367240906
mig,0.4,55.50872802734379,58.74032258987427,52.83778905868529,110.33905982971194
mig,0.5,74.41314220428468,70.7662773132324,83.42706680297857,115.49802303314203
mig,0.6,87.80926704406738,80.16367912292495,129.3365478515625,173.5069751739499
mig,0.7,110.82541465759286,100.39767742156985,112.42198944091797,204.2893648147585
mig,0.8,202.44461059570386,197.78762102127075,142.57636070251476,266.7374753952026
mig,0.9,233.5599851608273,355.89513778686523,282.9605054855347,578.7797331809996
mig,1.0,2297.0589876174927,551.6582441329955,917.9489803314209,1600.0277543067934
