mode,load,0_vgg16-8,1_vgg16-8,2_vgg16-8,3_vgg16-8
mig,0.1,17.679810523986816,17.792820930480957,17.796874046325684,34.6451997756958
mig,0.2,17.665386199951172,17.757177352905273,17.772197723388672,34.628868103027344
mig,0.3,17.647981643676758,17.74299144744873,17.75205135345459,34.626007080078125
mig,0.4,17.647981643676758,17.739295959472656,17.746567726135254,34.647464752197266
mig,0.5,17.807722091674805,17.78101921081543,17.792701721191406,34.6829891204834
mig,0.6,19.802451133728027,22.040843963623047,23.679137229919434,42.78135299682617
mig,0.7,29.123544692993164,29.472708702087402,28.300046920776367,54.6412467956543
mig,0.8,34.593820571899414,38.2002592086792,37.499427795410156,70.18136978149414
mig,0.9,60.424089431762695,57.278990745544434,62.78657913208008,112.19573020935059
mig,1.0,923.2888221740723,121.71530723571777,252.5324821472168,790.1304960250854
