mode,load,0_efficientnet_b7-16,1_squeezenet1_0-4,2_vgg19-2
mps-uncap,0.8,297.28558063507074,42.9018497467041,35.00905036926269
mps-uncap,0.9,652.7412414550784,328.6989450454712,755.7146310806272
mps-uncap,1.0,5045.18620967865,5831.60138130188,5336.532688140869
mps-uncap,0.5,38.73996734619143,4.361057281494139,5.175638198852543
mps-uncap,0.6,59.192752838134766,6.960606575012207,8.392381668090822
mps-uncap,0.7,124.07865524291994,12.48257160186768,14.740371704101562
mps-uncap,0.1,0.05874633789062499,0.04897117614746096,0.0478982925415039
mps-uncap,0.2,12.24646568298341,1.7735719680786137,0.4300117492675804
mps-uncap,0.3,21.715068817138686,2.529525756835936,1.8542051315307617
mps-uncap,0.4,32.551121711730985,3.420662879943848,3.1960010528564435
