mode,load,0_efficientnet_b7-16,1_squeezenet1_0-4,2_vgg19-2
mps-uncap,0.8,342.30134487152094,48.481631278991685,41.51277542114257
mps-uncap,0.9,699.7715473175051,334.386944770813,762.6711845397949
mps-uncap,1.0,5092.286276817322,5837.463760375977,5342.221522331238
mps-uncap,0.5,74.68605041503908,8.964514732360838,10.511398315429693
mps-uncap,0.6,99.46885108947754,11.91067695617676,14.186334609985353
mps-uncap,0.7,168.86248588562015,17.561960220336918,20.62292098999023
mps-uncap,0.1,46.8271255493164,4.975247383117676,4.522204399108887
mps-uncap,0.2,43.68443489074708,6.164216995239258,5.61962127685547
mps-uncap,0.3,54.68630790710449,6.6697359085083,7.066392898559573
mps-uncap,0.4,66.87457561492921,7.844018936157229,8.74361991882324
