mode,load,0_efficientnet_b7-16,1_squeezenet1_0-4,2_vgg19-2
mps-uncap,0.8,44.908761978149414,4.916071891784668,5.676984786987305
mps-uncap,0.9,46.88715934753418,5.201458930969238,5.971670150756836
mps-uncap,1.0,47.00493812561035,5.2498579025268555,6.070375442504883
mps-uncap,0.5,35.424232482910156,3.747701644897461,3.2782554626464844
mps-uncap,0.6,37.770986557006836,3.5486221313476562,3.6940574645996094
mps-uncap,0.7,40.44365882873535,3.8781166076660156,5.015134811401367
mps-uncap,0.1,31.078815460205078,3.996729850769043,3.259897232055664
mps-uncap,0.2,30.95555305480957,3.9288997650146484,3.1893253326416016
mps-uncap,0.3,32.31334686279297,3.8061141967773438,3.0374526977539062
mps-uncap,0.4,34.02507305145264,3.8449764251708984,3.1976699829101562
