mode,load,0_efficientnet_b7-16,1_squeezenet1_0-4,2_vgg19-2
mps-uncap,0.8,622.5781440734863,129.01687622070312,94.29812431335449
mps-uncap,0.9,1011.4665031433105,443.6643123626709,914.4692420959473
mps-uncap,1.0,5423.31862449646,6710.441827774048,5881.857633590698
mps-uncap,0.5,125.05316734313965,24.28579330444336,25.345325469970703
mps-uncap,0.6,160.6466770172119,41.03851318359375,36.932945251464844
mps-uncap,0.7,314.70561027526855,59.22532081604004,58.458805084228516
mps-uncap,0.1,30.113697052001953,7.001161575317383,8.025407791137695
mps-uncap,0.2,59.409379959106445,11.059284210205078,10.470867156982422
mps-uncap,0.3,67.98458099365234,14.809608459472656,20.257949829101562
mps-uncap,0.4,121.39368057250977,16.72530174255371,21.62480354309082
