mode,load,0_efficientnet_b7-16,1_squeezenet1_0-4,2_vgg19-2
mps-uncap,0.8,30.591964721679688,1.70135498046875,2.366304397583008
mps-uncap,0.9,30.313491821289062,1.7230510711669922,2.4144649505615234
mps-uncap,1.0,31.071901321411133,1.7521381378173828,2.5331974029541016
mps-uncap,0.5,28.86176109313965,1.7545223236083984,2.4290084838867188
mps-uncap,0.6,29.698610305786133,1.705169677734375,2.3779869079589844
mps-uncap,0.7,29.478788375854492,1.6999244689941406,2.3496150970458984
mps-uncap,0.1,28.888940811157227,1.8312931060791016,2.475261688232422
mps-uncap,0.2,28.77020835876465,2.0575523376464844,2.475738525390625
mps-uncap,0.3,28.805255889892578,1.7507076263427734,2.4497509002685547
mps-uncap,0.4,28.937101364135742,1.712799072265625,2.3882389068603516
