mode,load,0_efficientnet_b7-16,1_squeezenet1_0-4,2_vgg19-2
mps-uncap,0.8,104.06410694122314,12.700319290161133,13.606786727905273
mps-uncap,0.9,314.9254322052002,119.70174312591553,65.74440002441406
mps-uncap,1.0,2692.9266452789307,3328.123092651367,3230.570435523987
mps-uncap,0.5,38.247108459472656,4.066705703735352,4.159688949584961
mps-uncap,0.6,43.389081954956055,4.541873931884766,5.202531814575195
mps-uncap,0.7,64.14937973022461,5.973577499389648,7.578611373901367
mps-uncap,0.1,31.255006790161133,4.044055938720703,3.3147335052490234
mps-uncap,0.2,31.347274780273438,4.0291547775268555,3.240823745727539
mps-uncap,0.3,32.83953666687012,3.8710832595825195,3.1424760818481445
mps-uncap,0.4,35.8128547668457,4.011273384094238,3.377199172973633
