mode,load,0_resnet50-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,111.86869382858278,138.33493709564226,136.04161500930795
mps-uncap,0.9,889.9528789520263,3152.155785560608,207.75613784790036
mps-uncap,1.0,2827.925109863281,9016.746215820312,6883.743953704835
mps-uncap,0.5,40.54482460021969,28.432197570800753,24.640798568725582
mps-uncap,0.6,43.77750158309937,38.73383998870851,31.8147373199461
mps-uncap,0.7,69.21688795089696,69.15778398513791,54.4228434562683
mps-uncap,0.1,23.823966979980508,21.539528369903564,15.14659881591797
mps-uncap,0.2,25.538520812988292,26.262605190277103,14.925441741943361
mps-uncap,0.3,28.712177276611307,26.548168659210205,17.52375602722169
mps-uncap,0.4,32.50173091888425,27.992093563079834,21.015939712524393
