mode,load,0_resnet50-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,20.142793655395508,20.360708236694336,19.78158950805664
mps-uncap,0.9,25.68507194519043,26.001691818237305,16.35575294494629
mps-uncap,1.0,27.114391326904297,26.322364807128906,18.944263458251953
mps-uncap,0.5,20.654916763305664,18.593788146972656,22.600889205932617
mps-uncap,0.6,20.61915397644043,17.828702926635742,14.621973037719727
mps-uncap,0.7,25.052785873413086,22.473812103271484,20.079851150512695
mps-uncap,0.1,21.189212799072266,21.04663848876953,16.808271408081055
mps-uncap,0.2,17.716407775878906,14.897346496582031,15.591144561767578
mps-uncap,0.3,17.893314361572266,24.630308151245117,22.344112396240234
mps-uncap,0.4,21.129131317138672,18.06044578552246,16.126394271850586
