mode,load,0_resnet50-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,14.80071544647217,14.78283405303955,10.02645492553711
mps-uncap,0.9,15.825748443603516,15.50559997558594,9.316873550415039
mps-uncap,1.0,15.366506576538086,15.506982803344727,10.287284851074219
mps-uncap,0.5,13.788318634033205,11.6044282913208,8.936882019042969
mps-uncap,0.6,14.510154724121094,13.000726699829102,8.69302749633789
mps-uncap,0.7,14.302492141723633,14.128255844116214,9.729385375976562
mps-uncap,0.1,12.559509277343752,12.072563171386719,8.618354797363281
mps-uncap,0.2,12.495136260986328,11.460542678833008,8.530759811401367
mps-uncap,0.3,12.21919059753418,11.83922290802002,8.390951156616213
mps-uncap,0.4,13.411617279052734,11.550045013427734,8.775281906127933
