mode,load,0_resnet50-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,59.228467941284194,69.76003646850587,56.29026889801029
mps-uncap,0.9,793.1562900543213,2316.077947616577,156.65478706359863
mps-uncap,1.0,2475.457239151001,8771.234941482546,6055.56845664978
mps-uncap,0.5,21.617937088012695,17.494630813598633,14.386415481567383
mps-uncap,0.6,24.648189544677734,20.338892936706543,16.748046874999996
mps-uncap,0.7,38.009715080261245,31.919050216674822,28.311586380004883
mps-uncap,0.1,14.844322204589853,13.182425498962404,9.821796417236328
mps-uncap,0.2,17.7670955657959,16.31369590759277,10.271739959716797
mps-uncap,0.3,18.795013427734375,18.565726280212406,10.687255859375
mps-uncap,0.4,20.34153938293457,17.885589599609375,12.84315586090088
