mode,load,0_resnet50-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,7.00831413269043,4.677057266235352,3.7398338317871094
mps-uncap,0.9,7.171869277954102,4.761219024658203,4.267215728759766
mps-uncap,1.0,9.908437728881836,4.8370361328125,4.431724548339844
mps-uncap,0.5,6.801843643188477,4.642486572265625,3.684520721435547
mps-uncap,0.6,6.866216659545898,4.6539306640625,3.701448440551758
mps-uncap,0.7,6.847381591796875,4.689455032348633,3.708362579345703
mps-uncap,0.1,7.9555511474609375,5.196332931518555,4.044532775878906
mps-uncap,0.2,6.953001022338867,4.669666290283203,3.8154125213623047
mps-uncap,0.3,6.956338882446289,4.6977996826171875,3.991842269897461
mps-uncap,0.4,6.805181503295898,4.660844802856445,3.7109851837158203
