mode,load,0_inception_v3-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,1.0,51.721858978271484,15.344738960266113,16.091108322143555
mig,1.0,21.106648445129395,2.920389175415039,39.150190353393555
