mode,load,0_densenet169-4,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,152.73218211066796,581.5707342385923,1900.027224263796
mps-uncap,0.9,173.95251460281776,655.2901126478307,2086.559152295961
mps-uncap,1.0,182.75730234944172,709.4090655842409,2343.177811001871
mps-uncap,0.5,92.39568125074332,376.6669323380013,1187.4030939783868
mps-uncap,0.6,111.46495757436325,416.646400425321,1388.0813185659615
mps-uncap,0.7,131.8661992117117,496.52600108850976,1606.8661177369972
mps-uncap,0.1,16.30048432483338,73.96487326056433,231.0655618017787
mps-uncap,0.2,38.06212302061651,151.181977314921,468.8306657326251
mps-uncap,0.3,51.735376815782764,201.76621433286414,699.9298604663439
mps-uncap,0.4,71.37290406688025,276.3168385545011,926.3373835741212
