mode,load,0_densenet169-4,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,9.788751602172852,13.885021209716797,1.5790462493896484
mps-uncap,0.9,9.828329086303711,14.363527297973633,1.566171646118164
mps-uncap,1.0,9.575605392456055,14.359235763549805,1.5749931335449219
mps-uncap,0.5,9.728193283081055,13.939142227172852,1.5583038330078125
mps-uncap,0.6,9.703874588012695,13.945817947387695,1.5726089477539062
mps-uncap,0.7,9.872913360595703,13.924598693847656,1.5740394592285156
mps-uncap,0.1,10.783910751342773,13.965845108032227,1.5649795532226562
mps-uncap,0.2,9.889602661132812,13.902664184570312,1.5642642974853516
mps-uncap,0.3,9.623527526855469,13.87166976928711,1.5645027160644531
mps-uncap,0.4,9.733438491821289,13.904094696044922,1.5783309936523438
