mode,load,0_densenet169-4,1_resnet152-16,2_resnet18-8
mps-uncap,0.8,19.916534423828125,22.251605987548828,5.608081817626953
mps-uncap,0.9,20.194053649902344,22.59373664855957,5.778789520263672
mps-uncap,1.0,22.109031677246094,22.49765396118164,5.5694580078125
mps-uncap,0.5,26.768207550048828,20.882844924926758,5.458354949951172
mps-uncap,0.6,19.921064376831055,21.843910217285156,5.620002746582031
mps-uncap,0.7,21.271467208862305,22.083044052124023,5.45048713684082
mps-uncap,0.1,26.781082153320312,21.33774757385254,5.715608596801758
mps-uncap,0.2,27.72212028503418,21.31366729736328,4.885435104370117
mps-uncap,0.3,27.240753173828125,21.03137969970703,4.907846450805664
mps-uncap,0.4,27.114391326904297,20.826339721679688,5.4492950439453125
