mode,load,0_mobilenet_v2-32,1_resnet101-2,2_resnet152-32,3_squeezenet1_1-16
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
