mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.0045299530029296875
mig,1.0,0.0050067901611328125,0.000476837158203125,0.00476837158203125
