mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,17.565011978149414,38.861751556396484,37.018537521362305
mig,1.0,19.022703170776367,49.524545669555664,38.47861289978027
