mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,7.138061523437499,27.830123901367188,25.724458694458008
mig,1.0,5.371570587158203,35.97676753997803,27.452802658081055
