mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,8.51536750793457,28.593158721923828,26.33908748626709
mig,1.0,6.106066703796385,37.764012813568115,28.442306518554688
