mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,17.565011978149414,38.86151313781738,37.0182991027832
mig,1.0,19.022703170776367,49.52430725097656,38.47861289978027
