mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,7.137870788574218,27.829885482788086,25.724458694458008
mig,1.0,5.371570587158203,35.97664833068848,27.452611923217773
