mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,5.294084548950195,27.247905731201172,24.9478816986084
mig,1.0,5.023717880249023,35.357117652893066,27.08578109741211
