mode,load,0_resnet18-16,1_densenet169-16,2_efficientnet_b5-8
mps-uncap,1.0,5.293846130371094,27.247905731201172,24.9478816986084
mig,1.0,5.023717880249023,35.356879234313965,27.08578109741211
