mode,load,0_densenet161-4,1_densenet169-4,2_resnet34-2
mps-uncap,0.6,0.014781951904296875,0.014543533325195312,0.011444091796875
mig,0.6,0.014543533325195312,0.014543533325195312,0.011444091796875
mps-uncap,0.7,0.014543533325195312,0.014543533325195312,0.011920928955078125
mig,0.7,0.014543533325195312,0.014543533325195312,0.011682510375976562
mps-uncap,0.8,0.014781951904296875,0.014781951904296875,0.011920928955078125
mig,0.8,0.01430511474609375,0.01430511474609375,0.011444091796875
mps-uncap,0.9,0.01430511474609375,0.012159347534179688,0.011920928955078125
mig,0.9,0.014543533325195312,0.014543533325195312,0.011444091796875
mps-uncap,1.0,0.014781951904296875,0.01430511474609375,0.011682510375976562
mig,1.0,0.014781951904296875,0.01239776611328125,0.011444091796875
mps-uncap,1.1,0.019788742065429688,0.022172927856445312,0.01430511474609375
mig,1.1,0.0152587890625,0.01430511474609375,0.014781951904296875
mps-uncap,1.2,0.015497207641601562,0.022172927856445312,0.015020370483398438
mig,1.2,0.029802322387695312,0.017881393432617188,0.015974044799804688
mps-uncap,1.3,0.019311904907226562,0.015020370483398438,0.013828277587890625
mig,1.3,0.020503997802734375,0.01621246337890625,0.014781951904296875
