mode,load,0_densenet161-4,1_densenet169-4,2_resnet34-2
mps-uncap,0.6,17.185449600219727,17.450571060180664,3.5800933837890625
mig,0.6,16.854524612426758,17.50326156616211,3.7326812744140625
mps-uncap,0.7,16.840100288391113,17.340660095214844,3.5507678985595703
mig,0.7,16.57700538635254,17.435073852539062,3.8187503814697266
mps-uncap,0.8,16.908645629882812,17.593860626220703,3.5932064056396484
mig,0.8,16.686201095581055,17.238140106201172,3.7245750427246094
mps-uncap,0.9,16.998291015625,17.531394958496094,3.593921661376953
mig,0.9,16.661524772644043,17.49718189239502,3.713369369506836
mps-uncap,1.0,17.230510711669922,17.646074295043945,3.5817623138427734
mig,1.0,16.698002815246582,17.551422119140625,3.7255287170410156
mps-uncap,1.1,17.231464385986328,17.33565330505371,3.629446029663086
mig,1.1,16.540050506591797,17.39978790283203,3.7827491760253906
mps-uncap,1.2,17.067670822143555,17.677783966064453,3.605365753173828
mig,1.2,16.813278198242188,17.33243465423584,3.7734508514404297
mps-uncap,1.3,17.300128936767578,17.531394958496094,3.5474300384521484
mig,1.3,16.776204109191895,17.087697982788086,3.7517547607421875
