mode,load,0_densenet161-4,1_densenet169-4,2_resnet34-2
mps-uncap,0.6,102.722291946411,85.53738594055176,18.253784179687493
mig,0.6,91.60861968994146,86.91692352294922,19.485034942626953
mps-uncap,0.7,129.1536211967468,128.24554443359375,20.72530746459962
mig,0.7,135.9146308898926,125.5699276924136,36.42791748046868
mps-uncap,0.8,174.39651489257812,230.38959503173854,33.428978919982924
mig,0.8,157.93706893920904,189.73170280456546,35.18801927566528
mps-uncap,0.9,645.9801793098445,601.6856575012207,59.03759002685546
mig,0.9,341.3390159606937,389.8183631896972,79.0472960472107
mps-uncap,1.0,2868.977477550506,3440.7551741600037,193.50229501724232
mig,1.0,1623.4486865997314,1608.9443969726562,259.92960691452026
mps-uncap,1.1,11581.438083648682,8065.466470718384,6052.7848863601685
mig,1.1,8662.613883018494,6946.240339279175,8416.654605865479
mps-uncap,1.2,15277.137637138367,17795.342507362366,14437.095232009888
mig,1.2,16063.678979873657,13565.111970901487,15263.482928276062
mps-uncap,1.3,21806.725516319275,20658.875772953033,15755.737364292145
mig,1.3,21575.0971698761,20348.828639984138,19725.161600112915
