mode,load,0_densenet161-4,1_densenet169-4,2_resnet34-2
mps-uncap,0.6,146.44098281860352,100.72517395019531,24.70993995666504
mig,0.6,115.73028564453125,123.01039695739746,24.271011352539062
mps-uncap,0.7,165.03500938415527,191.70713424682617,32.63497352600098
mig,0.7,198.41313362121582,149.10244941711426,61.27357482910156
mps-uncap,0.8,212.92614936828613,298.6867427825928,51.22780799865723
mig,0.8,196.03562355041504,225.94380378723145,44.45695877075195
mps-uncap,0.9,709.5856666564941,660.6152057647705,71.25997543334961
mig,0.9,410.5350971221924,468.8832759857178,99.53427314758301
mps-uncap,1.0,2936.3512992858887,3544.295310974121,217.96584129333496
mig,1.0,1688.4121894836426,1692.0406818389893,291.3179397583008
mps-uncap,1.1,11696.763038635254,8123.966217041016,6111.072540283203
mig,1.1,8722.315549850464,7006.067991256714,8537.90307044983
mps-uncap,1.2,15514.88733291626,17996.24252319336,14616.8954372406
mig,1.2,16193.032264709473,13798.493385314941,15384.368419647217
mps-uncap,1.3,22138.74626159668,20869.479179382324,15868.244171142578
mig,1.3,21696.251153945923,20632.624626159668,19861.28807067871
