mode,load,0_densenet161-4,1_densenet169-4,2_resnet34-2
mps-uncap,0.6,56.67352676391601,51.65715217590333,10.582447052001953
mig,0.6,51.15470886230469,52.867889404296875,11.328864097595218
mps-uncap,0.7,67.93606281280516,72.80128002166748,12.651681900024414
mig,0.7,62.49041557312012,74.60515499114992,17.145681381225597
mps-uncap,0.8,98.71697425842285,120.38874626159668,19.021797180175785
mig,0.8,84.2897415161133,105.55062294006352,19.42300796508789
mps-uncap,0.9,383.97324085235596,340.5337810516361,36.26883029937744
mig,0.9,213.29953670501712,252.8531551361084,32.36713409423828
mps-uncap,1.0,2691.2108421325684,3119.7318077087402,126.17180347442627
mig,1.0,1494.7821140289307,1476.051664352417,203.8682699203491
mps-uncap,1.1,10306.139230728151,7270.027136802674,5501.092147827149
mig,1.1,8439.445400238037,6047.5558757782,7270.010042190553
mps-uncap,1.2,14216.377973556519,16037.768745422369,13110.981750488281
mig,1.2,14189.707040786743,12447.088122367859,13802.382683753967
mps-uncap,1.3,19855.604362487797,18680.86175918579,14371.246814727783
mig,1.3,19960.198044776917,18544.931626319885,17978.95097732544
