mode,load,0_densenet161-4,1_densenet169-4,2_resnet34-2
mps-uncap,0.6,19.19961929321289,19.26797389984131,4.8671627044677725
mig,0.6,18.708753585815433,19.50550079345703,4.6321439743042
mps-uncap,0.7,18.279476165771484,18.831233978271488,4.202542304992676
mig,0.7,17.889022827148438,19.025406837463382,4.378318786621094
mps-uncap,0.8,18.05734634399414,18.746352195739753,4.535474777221681
mig,0.8,17.842159271240234,18.51053237915039,4.13358211517334
mps-uncap,0.9,18.07674169540405,18.430490493774414,4.599606990814208
mig,0.9,17.577803134918216,18.43963384628296,4.020214080810547
mps-uncap,1.0,18.136641979217526,18.57877016067505,4.692451953887939
mig,1.0,17.506034374237057,18.388938903808594,3.9853882789611816
mps-uncap,1.1,17.968101501464847,18.116295337676995,4.473166465759277
mig,1.1,17.344508171081543,18.208253383636475,4.004716873168945
mps-uncap,1.2,17.90463924407959,18.47806453704834,4.716348648071287
mig,1.2,17.616987228393555,18.212926387786865,4.024546146392822
mps-uncap,1.3,18.148069381713867,18.274495601654056,3.842175006866455
mig,1.3,17.564263343811035,17.917230129241958,4.059028625488282
