mode,load,0_resnet152-32,1_resnet152-32,2_resnet152-32,3_resnet152-32
mig,0.1,97.73445129394531,97.26309776306152,99.28178787231445,240.10562896728516
mig,0.2,156.3766956329346,142.98498630523682,156.68153762817383,265.7078504562378
mig,0.3,171.11763954162598,188.8436555862427,179.51197624206543,253.0350923538209
mig,0.4,191.94767475128174,227.55031585693357,200.79307556152344,363.8749122619629
mig,0.5,227.2053003311158,279.5466899871826,305.6936264038086,470.1014041900635
mig,0.6,353.0198574066162,321.8744754791261,378.9559364318852,831.192684173584
mig,0.7,699.2367982864379,389.0088558197022,572.060227394104,885.7030868530273
mig,0.8,1440.9948110580444,991.682243347168,471.97818756103516,1768.0893898010252
mig,0.9,2767.862319946289,3880.5613040924068,3035.109424591065,4754.328727722168
mig,1.0,7485.610675811768,7513.174867630005,6513.88156414032,10102.383422851562
