mode,load,0_resnet152-32,1_resnet152-32,2_resnet152-32,3_resnet152-32
mig,0.1,52.0462512969971,13.947248458862305,59.50796604156494,210.0003719329833
mig,0.2,107.67919778823855,91.61735773086542,121.11341953277588,232.34294652938848
mig,0.3,148.43868732452393,169.5617747306824,192.68337726593035,165.45716524124143
mig,0.4,200.1470971107485,255.40874481201175,266.5821743011485,273.059034347534
mig,0.5,275.2886438369751,402.3342800140376,363.7568473815918,505.89926242828375
mig,0.6,449.0025234222412,444.5182728767395,585.4010486602783,881.8396949768065
mig,0.7,880.0494647026062,548.8564872741698,1202.1165251731873,1013.8435363769531
mig,0.8,2109.588849544525,1146.6691446304312,612.3778104782104,2115.4956054687505
mig,0.9,3075.2955961227417,4213.448746204376,3414.61511850357,5175.915241241455
mig,1.0,7908.2644748687735,8081.65385723114,7030.118854045868,10506.76697731018
