mode,load,0_resnet152-32,1_resnet152-32,2_resnet152-32,3_resnet152-32
mig,0.1,154.73675727844238,114.66670036315918,162.51444816589355,427.9661178588867
mig,0.2,257.432222366333,245.5589771270752,245.743989944458,480.87167739868164
mig,0.3,258.00418853759766,281.3136577606201,371.98901176452637,370.4240322113037
mig,0.4,409.20162200927734,389.2934322357178,398.4084129333496,562.8519058227539
mig,0.5,419.81959342956543,582.1940898895264,576.7917633056641,749.5529651641846
mig,0.6,703.3755779266357,669.8997020721436,773.5629081726074,1110.3522777557373
mig,0.7,1029.1557312011719,738.9225959777832,1345.045804977417,1283.2822799682617
mig,0.8,2323.3132362365723,1385.3728771209717,781.2037467956543,2452.690601348877
mig,0.9,3254.6889781951904,4439.195871353149,3629.1491985321045,5407.280921936035
mig,1.0,8151.818513870239,8361.441850662231,7206.748008728027,10932.276725769043
