mode,load,0_mobilenet_v3_large-8,1_resnet18-16,2_vgg19-32
mps-uncap,0.8,276.9176959991455,113.8923168182373,357.6993942260742
mps-uncap,0.9,181.6096305847168,198.9760398864746,350.2016067504883
mps-uncap,1.0,489.5615577697754,548.7954616546631,1555.8173656463623
mps-uncap,0.5,38.950443267822266,42.47879981994629,105.49569129943848
mps-uncap,0.6,69.75173950195312,70.18423080444336,132.54070281982422
mps-uncap,0.7,85.56938171386719,90.32344818115234,205.75523376464844
mps-uncap,0.1,10.660648345947266,9.39631462097168,20.180702209472656
mps-uncap,0.2,19.362926483154297,19.47498321533203,38.135528564453125
mps-uncap,0.3,24.769306182861328,17.80080795288086,64.83125686645508
mps-uncap,0.4,33.14566612243652,30.56192398071289,49.161434173583984
